isotype,allele,ALL,start_s,stop_s,plotpoint_hi,swept_haplotype,CHROM,peakPOS,facet_marker,genotype,Genotypes
JU393,-1,REF,3653850,3669699,19,FALSE,III,3107587,III:3107587,swept,swept
JU393,-1,REF,2876548,2951769,19,FALSE,III,3107587,III:3107587,swept,swept
JU393,-1,REF,2958400,3139325,19,FALSE,III,3107587,III:3107587,swept,swept
JU393,-1,REF,3243290,3460431,19,FALSE,III,3107587,III:3107587,swept,swept
JU393,-1,REF,3470199,3653850,19,FALSE,III,3107587,III:3107587,swept,swept
JU393,-1,REF,3669699,3717385,19,FALSE,III,3107587,III:3107587,swept,swept
JU393,-1,REF,3139325,3243290,19,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,2951769,2954477,37,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,2954477,2957925,37,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,2957925,2958400,37,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,3460431,3461872,37,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,2876548,2951769,37,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,2958400,3460431,37,FALSE,III,3107587,III:3107587,swept,swept
JU394,-1,REF,3461872,3717385,37,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,2951769,2954477,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,2954477,2957925,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,2957925,2958400,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,3368796,3369428,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,3384340,3390115,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,3287535,3331531,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,3331531,3368796,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,3369428,3384340,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,2876548,2951769,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,2958400,3287535,21,FALSE,III,3107587,III:3107587,swept,swept
JU397,-1,REF,3390115,3717385,21,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,2951769,2954477,32,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,2954477,2957925,32,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,2957925,2958400,32,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,3460431,3461872,32,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,2876548,2951769,32,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,2958400,3460431,32,FALSE,III,3107587,III:3107587,swept,swept
JU406,-1,REF,3461872,3717385,32,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,2951769,2954477,33,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,2954477,2957925,33,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,2957925,2958400,33,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,3460431,3461872,33,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,2876548,2951769,33,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,2958400,3460431,33,FALSE,III,3107587,III:3107587,swept,swept
JU440,-1,REF,3461872,3717385,33,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,2951769,2954477,24,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,2954477,2957925,24,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,2957925,2958400,24,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,3460431,3461872,24,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,2876548,2951769,24,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,2958400,3460431,24,FALSE,III,3107587,III:3107587,swept,swept
JU561,-1,REF,3461872,3717385,24,FALSE,III,3107587,III:3107587,swept,swept
JU642,1,ALT,2876548,3028152,2,FALSE,III,3107587,III:3107587,swept,swept
JU642,1,ALT,3028152,3398580,2,FALSE,III,3107587,III:3107587,swept,swept
JU642,1,ALT,3398580,3717385,2,FALSE,III,3107587,III:3107587,swept,swept
JU751,-1,REF,3425353,3500368,12,FALSE,III,3107587,III:3107587,swept,swept
JU751,-1,REF,2876548,2906496,12,FALSE,III,3107587,III:3107587,swept,swept
JU751,-1,REF,3294279,3425353,12,FALSE,III,3107587,III:3107587,swept,swept
JU751,-1,REF,3500368,3539974,12,FALSE,III,3107587,III:3107587,swept,swept
JU751,-1,REF,3539974,3717385,12,FALSE,III,3107587,III:3107587,swept,swept
JU751,-1,REF,2906496,3293364,12,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,2956036,2957925,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,2957925,2958400,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,2958400,2961895,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3059452,3062494,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3071535,3073825,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3368796,3369428,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3384340,3390115,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3062494,3071535,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3073825,3135798,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3161380,3185960,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3185960,3212741,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3308953,3331531,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3331531,3368796,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3369428,3384340,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,2876548,2956036,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,2961895,3059452,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3212741,3308953,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3135798,3161380,4,FALSE,III,3107587,III:3107587,swept,swept
JU775,-1,REF,3390115,3717385,4,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,2905238,2906496,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,3016738,3030046,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,2906496,3008455,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,3425353,3500368,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,2876548,2905238,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,3008455,3016738,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,3500368,3539974,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,3539974,3717385,11,FALSE,III,3107587,III:3107587,swept,swept
JU830,-1,REF,3030046,3425353,11,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,2951769,2954477,17,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,2954477,2957925,17,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,2957925,2958400,17,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,3460431,3461872,17,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,2876548,2951769,17,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,2958400,3460431,17,FALSE,III,3107587,III:3107587,swept,swept
JU847,-1,REF,3461872,3717385,17,FALSE,III,3107587,III:3107587,swept,swept
KR314,-1,REF,3016738,3030046,49,FALSE,III,3107587,III:3107587,swept,swept
KR314,-1,REF,2876548,3016738,49,FALSE,III,3107587,III:3107587,swept,swept
KR314,-1,REF,3425353,3617723,49,FALSE,III,3107587,III:3107587,swept,swept
KR314,-1,REF,3030046,3425353,49,FALSE,III,3107587,III:3107587,swept,swept
KR314,-1,REF,3617723,3717385,49,FALSE,III,3107587,III:3107587,swept,swept
MY1,-1,REF,3016738,3030046,38,FALSE,III,3107587,III:3107587,swept,swept
MY1,-1,REF,3425353,3717385,38,FALSE,III,3107587,III:3107587,swept,swept
MY1,-1,REF,2876548,3016738,38,TRUE,III,3107587,III:3107587,swept,swept
MY1,-1,REF,3030046,3425353,38,FALSE,III,3107587,III:3107587,swept,swept
MY18,-1,REF,2905238,2906496,51,FALSE,III,3107587,III:3107587,swept,swept
MY18,-1,REF,2876548,2905238,51,FALSE,III,3107587,III:3107587,swept,swept
MY18,-1,REF,2906496,3717385,51,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,2951769,2954477,36,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,2954477,2957925,36,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,2957925,2958400,36,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,3460431,3461872,36,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,2876548,2951769,36,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,2958400,3460431,36,FALSE,III,3107587,III:3107587,swept,swept
N2,-1,REF,3461872,3717385,36,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,2951769,2954477,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,2954477,2957925,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,2957925,2958400,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3460431,3461872,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3461872,3470199,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3653850,3669699,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,2876548,2951769,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,2958400,3139325,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3243290,3460431,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3470199,3653850,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3669699,3717385,40,FALSE,III,3107587,III:3107587,swept,swept
NIC166,-1,REF,3139325,3243290,40,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3126625,3127660,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3127660,3127697,41,TRUE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3287178,3287535,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3038650,3126625,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3422722,3441210,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,2876548,2993091,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,2993091,3038650,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3287535,3422722,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3441210,3669699,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3127697,3287178,41,FALSE,III,3107587,III:3107587,swept,swept
NIC274,-1,REF,3669699,3717385,41,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,2956036,2957925,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,2957925,2958400,42,TRUE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,2958400,2961895,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3059452,3062494,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3071535,3073825,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3368796,3369428,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3384340,3390115,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3062494,3071535,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3073825,3135798,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3161380,3185960,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3185960,3212741,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3308953,3331531,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3331531,3368796,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3369428,3384340,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,2876548,2956036,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,2961895,3059452,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3212741,3308953,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3135798,3161380,42,FALSE,III,3107587,III:3107587,swept,swept
NIC276,-1,REF,3390115,3717385,42,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,2951769,2954477,13,TRUE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,2954477,2957925,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,2957925,2958400,13,TRUE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3460431,3461872,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3461872,3470199,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3653850,3669699,13,TRUE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,2876548,2951769,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,2958400,3139325,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3243290,3460431,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3470199,3653850,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3669699,3717385,13,FALSE,III,3107587,III:3107587,swept,swept
NIC277,-1,REF,3139325,3243290,13,FALSE,III,3107587,III:3107587,swept,swept
PS2025,-1,REF,2961834,2977738,60,FALSE,III,3107587,III:3107587,swept,swept
PS2025,-1,REF,2977738,3013223,60,FALSE,III,3107587,III:3107587,swept,swept
PS2025,-1,REF,2876548,2961834,60,FALSE,III,3107587,III:3107587,swept,swept
PS2025,-1,REF,3013223,3071535,60,FALSE,III,3107587,III:3107587,swept,swept
PS2025,-1,REF,3071535,3717385,60,FALSE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,2951769,2954477,27,TRUE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,2954477,2957925,27,FALSE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,2957925,2958400,27,TRUE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,3460431,3461872,27,FALSE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,2876548,2951769,27,FALSE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,2958400,3460431,27,FALSE,III,3107587,III:3107587,swept,swept
PX179,-1,REF,3461872,3717385,27,FALSE,III,3107587,III:3107587,swept,swept
QG536,-1,REF,3348259,3494903,6,FALSE,III,3107587,III:3107587,swept,swept
QG536,-1,REF,2876548,3348259,6,FALSE,III,3107587,III:3107587,swept,swept
QG536,-1,REF,3494903,3717385,6,FALSE,III,3107587,III:3107587,swept,swept
QG556,-1,REF,2977738,3013223,58,FALSE,III,3107587,III:3107587,swept,swept
QG556,-1,REF,2876548,2977738,58,FALSE,III,3107587,III:3107587,swept,swept
QG556,-1,REF,3013223,3071535,58,FALSE,III,3107587,III:3107587,swept,swept
QG556,-1,REF,3071535,3717385,58,FALSE,III,3107587,III:3107587,swept,swept
QX1212,-1,REF,2876548,3717385,57,FALSE,III,3107587,III:3107587,swept,swept
QX1233,-1,REF,2961834,2977738,53,FALSE,III,3107587,III:3107587,swept,swept
QX1233,-1,REF,2977738,3013223,53,FALSE,III,3107587,III:3107587,swept,swept
QX1233,-1,REF,2876548,2961834,53,FALSE,III,3107587,III:3107587,swept,swept
QX1233,-1,REF,3013223,3071535,53,FALSE,III,3107587,III:3107587,swept,swept
QX1233,-1,REF,3071535,3717385,53,FALSE,III,3107587,III:3107587,swept,swept
QX1792,1,ALT,2876548,3028152,7,FALSE,III,3107587,III:3107587,swept,swept
QX1792,1,ALT,3028152,3250891,7,FALSE,III,3107587,III:3107587,swept,swept
QX1792,1,ALT,3420448,3717385,7,FALSE,III,3107587,III:3107587,swept,swept
RC301,1,ALT,2876548,3717385,1,FALSE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,2951769,2954477,5,TRUE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,2954477,2957925,5,FALSE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,2957925,2958400,5,TRUE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,3460431,3461872,5,FALSE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,2876548,2951769,5,FALSE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,2958400,3460431,5,FALSE,III,3107587,III:3107587,swept,swept
WN2002,-1,REF,3461872,3717385,5,FALSE,III,3107587,III:3107587,swept,swept
XZ1515,1,ALT,2876548,3008455,4,FALSE,III,3107587,III:3107587,swept,swept
BRC20067,-1,REF,15288009,16167354,44,TRUE,V,15883817,V:15883817,swept,swept
CB4854,-1,REF,15288009,16167354,39,TRUE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,15654121,15666250,3,FALSE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,15666250,15690345,3,FALSE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,15690345,15719910,3,FALSE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,15288009,15654121,3,FALSE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,15938460,16118052,3,FALSE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,16118052,16167354,3,FALSE,V,15883817,V:15883817,swept,swept
CX11254,1,ALT,15719910,15938460,3,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,15654121,15666250,6,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,15666250,15690345,6,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,15690345,15719910,6,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,15288009,15654121,6,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,15938460,16118052,6,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,16118052,16167354,6,FALSE,V,15883817,V:15883817,swept,swept
CX11262,1,ALT,15719910,15938460,6,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,15654121,15666250,4,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,15666250,15690345,4,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,15690345,15719910,4,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,15288009,15654121,4,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,15938460,16118052,4,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,16118052,16167354,4,FALSE,V,15883817,V:15883817,swept,swept
CX11264,1,ALT,15719910,15938460,4,FALSE,V,15883817,V:15883817,swept,swept
CX11292,-1,REF,15288009,16167354,45,TRUE,V,15883817,V:15883817,swept,swept
DL226,-1,REF,15288009,16167354,53,TRUE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,15654121,15666250,7,FALSE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,15666250,15690345,7,FALSE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,15690345,15719910,7,FALSE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,15288009,15654121,7,FALSE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,15938460,16118052,7,FALSE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,16118052,16167354,7,FALSE,V,15883817,V:15883817,swept,swept
ECA348,1,ALT,15719910,15938460,7,FALSE,V,15883817,V:15883817,swept,swept
ECA592,-1,REF,15288009,16167354,58,TRUE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,15935429,15938460,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,15654121,15666250,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,15666250,15690345,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,15690345,15719910,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,16045006,16060797,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,15288009,15654121,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,16060797,16167354,11,FALSE,V,15883817,V:15883817,swept,swept
ECA594,1,ALT,15719910,15935429,11,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,15708399,15709259,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,16100187,16100858,54,TRUE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,15610286,15708399,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,16046872,16100187,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,16128551,16167354,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,15876748,16046872,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,16100858,16128551,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,15709259,15876748,54,FALSE,V,15883817,V:15883817,swept,swept
ECA923,-1,REF,15288009,15610286,54,TRUE,V,15883817,V:15883817,swept,swept
ECA928,-1,REF,15288009,16167354,55,FALSE,V,15883817,V:15883817,swept,swept
ED3005,-1,REF,15892220,16012884,51,FALSE,V,15883817,V:15883817,swept,swept
ED3005,-1,REF,16012884,16167354,51,FALSE,V,15883817,V:15883817,swept,swept
ED3005,-1,REF,15288009,15892220,51,TRUE,V,15883817,V:15883817,swept,swept
ED3011,-1,REF,15288009,16167354,49,TRUE,V,15883817,V:15883817,swept,swept
ED3012,-1,REF,15288009,16167354,30,TRUE,V,15883817,V:15883817,swept,swept
ED3040,-1,REF,15288009,16167354,43,TRUE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15608728,15610286,10,TRUE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15708399,15709259,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,16100187,16100858,10,TRUE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15610286,15708399,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15876748,15936651,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15936651,15958021,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,16046872,16100187,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,16128551,16167354,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15958021,16046872,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,16100858,16128551,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15288009,15608728,10,FALSE,V,15883817,V:15883817,swept,swept
EG4349,-1,REF,15709259,15876748,10,FALSE,V,15883817,V:15883817,swept,swept
EG4946,-1,REF,15288009,16167354,46,TRUE,V,15883817,V:15883817,swept,swept
GXW1,-1,REF,15288009,16167354,8,TRUE,V,15883817,V:15883817,swept,swept
JT11398,-1,REF,15288009,16167354,2,TRUE,V,15883817,V:15883817,swept,swept
JU1088,-1,REF,15288009,16167354,7,TRUE,V,15883817,V:15883817,swept,swept
JU1172,-1,REF,15288009,16167354,47,TRUE,V,15883817,V:15883817,swept,swept
JU1200,-1,REF,15288009,16167354,29,TRUE,V,15883817,V:15883817,swept,swept
JU1242,-1,REF,15288009,16167354,22,TRUE,V,15883817,V:15883817,swept,swept
JU1395,-1,REF,15288009,16167354,26,TRUE,V,15883817,V:15883817,swept,swept
JU1491,-1,REF,15288009,16167354,3,TRUE,V,15883817,V:15883817,swept,swept
JU1530,-1,REF,15288009,16167354,14,TRUE,V,15883817,V:15883817,swept,swept
JU1568,-1,REF,15288009,16167354,31,TRUE,V,15883817,V:15883817,swept,swept
JU1581,-1,REF,15288009,16167354,20,TRUE,V,15883817,V:15883817,swept,swept
JU1586,-1,REF,15288009,16167354,34,TRUE,V,15883817,V:15883817,swept,swept
JU1896,-1,REF,15288009,16167354,25,TRUE,V,15883817,V:15883817,swept,swept
JU2007,-1,REF,15288009,16167354,1,TRUE,V,15883817,V:15883817,swept,swept
JU2464,-1,REF,15288009,16167354,23,TRUE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15935429,15938460,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,16060121,16060797,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15654121,15666250,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15666250,15690345,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15690345,15719910,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15288009,15576241,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15576241,15654121,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,16060797,16167354,10,FALSE,V,15883817,V:15883817,swept,swept
JU2879,1,ALT,15719910,15935429,10,FALSE,V,15883817,V:15883817,swept,swept
JU310,-1,REF,15288009,16167354,15,TRUE,V,15883817,V:15883817,swept,swept
JU311,-1,REF,15288009,16167354,28,TRUE,V,15883817,V:15883817,swept,swept
JU323,-1,REF,15288009,16167354,16,TRUE,V,15883817,V:15883817,swept,swept
JU346,-1,REF,15288009,16167354,18,TRUE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15383415,15387029,1,TRUE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15654121,15707381,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15938460,15956482,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15288009,15383415,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15387029,15652491,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15763263,15938460,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15972975,16012884,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,16012884,16167354,1,FALSE,V,15883817,V:15883817,swept,swept
JU360,1,ALT,15725086,15763263,1,FALSE,V,15883817,V:15883817,swept,swept
JU367,-1,REF,15288009,16167354,35,TRUE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,15657559,15658657,19,TRUE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,16140174,16149373,19,TRUE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,15951454,15965215,19,TRUE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,16129535,16140174,19,FALSE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,15552270,15657559,19,FALSE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,15965215,16092261,19,FALSE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,16092261,16129535,19,TRUE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,16149373,16167354,19,FALSE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,15288009,15552270,19,TRUE,V,15883817,V:15883817,swept,swept
JU393,-1,REF,15658657,15951454,19,FALSE,V,15883817,V:15883817,swept,swept
JU394,-1,REF,15288009,16167354,37,TRUE,V,15883817,V:15883817,swept,swept
JU397,-1,REF,15288009,16167354,21,TRUE,V,15883817,V:15883817,swept,swept
